ЭФЕМЕРИДЫ ПО ОБЪЕКТУ:  90124
Для пункта:  10016 Маяки   46 23'50.68"   30 16'17.74"    14m
C   2010-04-15 12:00
по  2010-05-01 12:00
Шаг  0:10:00
Мин.угол места:          10 град
Макс.угол места Солнца: -10 град
Стандартный блеск :      8.8 (зв.вел.)

ОБОЗНАЧЕНИЯ
RA        прямое восхождение, тек.эпоха
DECL      склонение, тек.эпоха
RARate    скорость по пр.восх., арксек/мин
DeclRate  скорость по склонению, арксек/мин
HourAng   часовой угол
Az        азимут
Um        угол места
Phase     фазовый угол
Range     дальность
Mag       зв.величина (оценка)

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-27  00:20:00  17 24 57.4  -16 33 57  +001043.8 +000068.8  23 15 40.5  168.147 26.247  45.27  35971 15.6
2010-04-27  00:30:00  17 36 34.8  -16 21 46  +001048.5 +000077.3  23 14 04.7  167.691 26.390  48.07  35857 15.7
2010-04-27  00:40:00  17 48 15.4  -16 08 11  +001053.0 +000085.7  23 12 25.9  167.215 26.552  50.86  35744 15.7
2010-04-27  00:50:00  17 59 58.8  -15 53 12  +001057.3 +000094.1  23 10 44.0  166.720 26.732  53.69  35632 15.7
2010-04-27  01:00:00  18 11 45.0  -15 36 51  +001061.3 +000102.3  23 08 59.5  166.205 26.931  56.52  35522 15.8
2010-04-27  01:10:00  18 23 33.8  -15 19 08  +001065.1 +000110.3  23 07 12.3  165.672 27.147  59.39  35413 15.8
2010-04-27  01:20:00  18 35 25.1  -15 00 05  +001068.7 +000118.2  23 05 22.7  165.119 27.379  62.25  35307 15.9
2010-04-27  01:30:00  18 47 18.7  -14 39 45  +001072.0 +000125.8  23 03 30.8  164.549 27.628  65.14  35203 15.9
2010-04-27  01:40:00  18 59 14.3  -14 18 10  +001075.0 +000133.2  23 01 36.8  163.960 27.892  68.04  35102 16.0
2010-04-27  01:50:00  19 11 11.9  -13 55 23  +001077.8 +000140.2  22 59 40.8  163.354 28.170  70.96  35005 16.0

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-27  18:10:00  12 39 49.8  -13 34 27  +000886.5 -000116.7  21 53 43.9  146.251 23.655  24.34  39082 15.6
2010-04-27  18:20:00  12 49 42.4  -13 53 35  +000891.3 -000112.8  21 53 53.0  146.425 23.376  21.94  39030 15.6
2010-04-27  18:30:00  12 59 38.2  -14 12 02  +000896.3 -000108.6  21 53 58.7  146.579 23.103  19.52  38973 15.6
2010-04-27  18:40:00  13 09 37.5  -14 29 45  +000901.5 -000104.1  21 54 01.1  146.715 22.835  17.11  38914 15.6
2010-04-27  18:50:00  13 19 40.3  -14 46 44  +000906.9 -000099.4  21 53 60.0  146.830 22.572  14.68  38850 15.5
